from,to,time,count
7577,11443,21073,1
8117,10139,21073,1
7706,11394,21073,1
11237,8236,21073,1
2405,8215,21073,1
7706,10215,21073,1
10139,8017,21073,1
7765,2405,21073,1
8017,10139,21073,1
11443,7607,21073,2
8620,21137,21074,1
7897,16371,21074,1
10215,9763,21074,14
2405,7607,21074,1
10139,8215,21074,1
7897,10851,21074,1
8117,10139,21074,1
10139,8117,21074,1
2405,7897,21074,1
10139,7765,21074,1
9763,10215,21074,14
7607,2405,21074,1
7897,10139,21074,1
8941,14369,21074,1
7607,11443,21074,1
7897,2538,21074,1
7751,10139,21075,2
11443,7765,21075,1
8620,21137,21075,2
11443,7918,21075,1
10215,9763,21075,14
8962,11543,21075,1
8941,14763,21075,1
9763,10215,21075,14
11394,7706,21075,1
8882,15601,21075,1
10139,7918,21076,1
7897,16372,21076,1
8215,10658,21076,5
7765,11443,21076,1
10851,8235,21076,1
11101,8117,21076,1
8882,15613,21076,1
11101,7765,21076,1
10139,7897,21076,1
8620,21137,21076,2
10139,8274,21076,1
10139,7765,21076,1
10139,8236,21076,1
10139,8235,21076,1
11101,7607,21076,1
10139,8215,21076,1
7918,11237,21076,1
8215,11237,21076,5
10215,9763,21076,12
10139,8017,21076,1
10139,7706,21076,1
7765,11394,21076,1
11237,8215,21076,1
8117,11101,21076,2
8236,10215,21076,1
11101,8274,21076,1
11237,7918,21076,1
7765,10139,21076,1
8236,2538,21076,2
10215,8215,21076,1
7918,11394,21076,1
10658,8215,21076,1
8235,18168,21076,1
8962,16826,21076,1
9763,10215,21076,12
7765,2405,21076,1
8882,15601,21077,1
8215,10139,21077,1
7751,2538,21077,1
10139,7765,21077,1
8215,2538,21077,1
8962,951,21077,2
8235,18528,21077,1
8215,11237,21077,25
7577,9765,21077,1
8620,21137,21077,2
8215,11443,21077,1
8236,12616,21077,1
11394,7751,21077,1
11394,8215,21077,1
10215,9763,21077,14
8235,18177,21077,2
9763,10215,21077,14
8215,10851,21077,1
8235,22652,21077,1
7607,2405,21077,1
8274,10851,21078,2
8962,16826,21078,1
7607,11101,21078,1
10215,9763,21078,15
8620,17132,21078,2
9766,7897,21078,1
8235,18139,21078,1
9763,10215,21078,14
7897,9766,21078,1
8017,12080,21078,1
8941,14763,21078,1
8235,10139,21078,1
8941,2299,21078,2
8941,2595,21078,1
7897,24956,21078,1
7577,9766,21078,1
11394,8017,21079,1
8235,15613,21079,1
7765,10139,21079,1
10215,9763,21079,12
11394,7751,21079,1
9763,10215,21079,12
11394,7918,21079,1
10215,8235,21079,1
8235,22652,21079,1
8215,11443,21079,1
8941,2595,21079,1
8620,17132,21079,2
10139,7607,21079,1
7765,2538,21079,1
7577,2405,21079,1
8235,15601,21079,1
11394,8235,21079,1
8235,15613,21080,1
2405,7918,21080,1
9763,10215,21080,14
8620,17132,21080,2
7897,18415,21080,1
7577,11394,21080,1
8941,2595,21080,1
8962,16824,21080,1
8962,16826,21080,1
2405,7765,21080,1
8882,4391,21080,1
10215,9763,21080,14
11443,8215,21080,30
7577,9765,21080,2
10851,7765,21080,1
8235,15602,21080,2
11394,7765,21080,1
10215,9763,21081,14
9763,10215,21081,14
8215,11101,21081,22
2405,7765,21081,1
8274,11443,21081,2
2405,7751,21081,1
11237,7607,21081,1
7897,18057,21081,2
8235,15770,21081,1
8274,10139,21081,1
10658,7897,21081,1
9763,9764,21081,1
11101,8215,21081,1
7897,16691,21081,1
8235,18858,21081,1
8274,10215,21081,1
11237,8215,21081,1
8962,18801,21081,1
8962,16824,21081,1
9764,9763,21081,1
8215,11394,21082,1
8215,10851,21082,1
9763,10215,21082,12
2405,7765,21082,1
10215,9763,21082,12
8017,16346,21082,1
8962,25516,21082,1
8215,2405,21082,1
8215,2538,21082,1
7897,9341,21082,1
7607,11237,21082,1
8215,10139,21082,1
8882,17366,21082,1
8882,16850,21082,1
7897,18057,21082,2
8017,2595,21082,1
8882,4391,21082,1
8017,9766,21083,1
2405,8215,21083,1
8962,11534,21083,1
8215,3358,21083,1
9766,8017,21083,1
10215,9763,21083,14
9763,10215,21083,14
7897,9341,21083,1
8620,23895,21083,2
8017,2595,21083,1
8236,11443,21083,1
8620,4677,21083,1
8236,14665,21083,1
8215,23895,21083,1
9766,9765,21083,1
8274,11443,21083,1
7897,18057,21083,1
8882,4721,21083,1
8962,17053,21083,2
7706,2538,21083,1
8882,17366,21083,1
11443,8274,21083,4
8962,18609,21084,1
11443,8236,21084,30
7706,10139,21084,1
10215,9763,21084,14
7897,21413,21084,1
2405,8215,21084,1
8215,23895,21084,2
9763,10215,21084,14
8215,18528,21084,1
2405,7918,21084,1
8235,18858,21084,1
8941,2595,21085,1
7751,2538,21085,1
11394,8215,21085,1
8236,14665,21085,1
8215,14046,21085,1
10215,9763,21085,12
9763,10215,21085,12
8215,3358,21085,1
7751,10851,21085,1
2538,7607,21085,2
7751,2405,21085,1
8962,18609,21085,1
8962,1894,21086,1
7897,11101,21086,1
8620,17098,21086,1
9763,10215,21086,14
8017,2595,21086,1
7577,2538,21086,1
7897,18057,21086,1
2538,8215,21086,1
8235,9466,21086,1
2538,7918,21086,1
8941,3358,21086,1
7897,11394,21086,2
7897,10139,21086,1
8882,18184,21086,1
10215,9763,21086,15
2538,7607,21087,1
8235,23968,21087,1
8235,18858,21087,1
10215,9763,21087,14
8017,15076,21087,2
8017,2595,21087,1
9763,10215,21087,14
8274,2595,21087,1
10215,7607,21087,1
7897,1932,21087,1
8235,3270,21087,1
8941,13957,21087,1
8274,2680,21088,1
8017,15076,21088,1
9763,10215,21088,12
8017,23895,21088,1
8235,3270,21088,1
8235,3258,21088,1
8274,2036,21088,1
8620,17098,21088,1
11394,7897,21088,1
8962,1894,21088,3
7897,1932,21088,1
8215,3367,21088,1
8215,3358,21088,1
8941,15358,21088,1
10215,9763,21088,12
8235,3260,21089,1
8274,15603,21089,1
8962,4294,21089,1
10139,7765,21089,1
8882,9959,21089,1
8235,2538,21089,1
8274,15613,21089,1
8236,14046,21089,1
11443,8017,21089,2
9763,10215,21089,14
10215,9763,21089,14
7765,10139,21089,1
8274,20149,21089,1
8274,15601,21089,1
8017,2680,21089,1
8274,14502,21089,1
8236,24873,21089,2
8962,18134,21090,1
8962,4294,21090,1
8215,9940,21090,1
8941,15358,21090,2
8941,12080,21090,1
2538,8274,21090,1
10139,7706,21090,1
8882,18339,21090,1
2538,7765,21090,1
10215,9763,21090,14
2538,8236,21090,1
8274,3382,21090,1
11101,8235,21090,1
7765,10658,21090,1
8017,2538,21090,1
7765,2538,21090,1
2538,7918,21090,1
2538,7706,21090,1
2538,7607,21090,1
9763,10215,21090,14
8236,24890,21090,2
11101,7751,21090,1
8215,14046,21090,1
8215,14046,21091,1
9763,9764,21091,1
8235,11554,21091,1
9764,9763,21091,1
8274,2299,21091,1
9763,10215,21091,12
7897,10215,21091,1
7897,10658,21091,1
11394,7918,21091,1
8236,24890,21091,2
8620,17098,21091,2
7897,11101,21091,2
10215,9763,21091,12
11394,8017,21092,1
11394,8117,21092,1
7765,2405,21092,1
8215,19894,21092,1
8941,12082,21092,1
10215,7897,21092,1
11394,8235,21092,1
8962,732,21092,1
2538,7897,21092,1
2538,7607,21092,1
8235,3260,21092,1
9765,9766,21092,1
8620,24033,21092,2
8962,22628,21092,1
8274,2299,21092,1
8017,15076,21092,1
2405,7706,21092,2
11394,7918,21092,2
8117,11394,21092,1
2538,8236,21092,1
2538,7863,21092,1
11394,7751,21092,1
7918,2405,21092,1
11443,7918,21092,2
8215,13951,21092,1
7897,11101,21092,1
8236,2538,21092,1
8236,11394,21092,1
11443,7751,21092,1
9763,10215,21092,14
8236,11101,21092,1
2538,7765,21092,1
8236,13957,21092,1
7918,11394,21092,1
10139,7765,21092,1
7897,10658,21092,1
10215,9763,21092,14
11394,7897,21092,1
10139,7751,21092,1
10658,7706,21093,1
8215,19893,21093,1
10139,8274,21093,1
8215,19897,21093,1
11101,7897,21093,1
8882,15327,21093,1
7706,10139,21093,1
10658,8017,21093,1
7577,10851,21093,1
9763,10215,21093,14
8017,18339,21093,1
7577,9766,21093,1
7751,10139,21093,1
8962,732,21093,1
8620,24033,21093,1
10215,7918,21093,1
7607,11101,21093,1
10658,8274,21093,1
10215,8215,21093,1
7607,10851,21093,1
10139,7897,21093,1
7577,9765,21093,1
10215,9763,21093,15
10658,8236,21093,1
8882,15717,21093,1
8235,15411,21093,1
8236,13969,21093,1
7897,10139,21093,1
7765,10139,21093,2
2405,7751,21093,1
10139,7706,21093,1
10658,8215,21093,1
10139,8215,21093,1
10658,7765,21093,1
8236,14046,21093,2
7607,2538,21093,1
2538,7918,21094,1
7765,11101,21094,1
10139,8017,21094,1
8962,732,21094,1
7765,11237,21094,2
10658,7897,21094,1
8236,10215,21094,1
8236,10851,21094,1
9766,8017,21094,1
8215,21768,21094,1
8236,10658,21094,1
9763,10215,21094,12
7765,2405,21094,1
8017,15076,21094,1
8215,4525,21094,3
10215,9763,21094,12
8017,9766,21094,1
8215,2538,21095,18
8215,3182,21095,1
2538,7607,21095,1
8236,24890,21095,1
8962,16871,21095,1
7765,10851,21095,1
9763,10215,21095,14
8620,24033,21095,1
8236,14365,21095,1
8235,14046,21095,1
2538,8215,21095,1
7765,10658,21095,1
8236,13969,21095,3
8017,14455,21095,1
7765,2405,21095,1
8327,2538,21095,1
10215,9763,21095,14
10215,8236,21095,1
7765,2538,21095,1
11237,8235,21095,1
8274,3358,21096,1
11443,8017,21096,3
8620,24033,21096,1
8235,734,21096,1
8236,24890,21096,1
8235,14046,21096,1
7706,11101,21096,1
8017,14455,21096,2
10215,9763,21096,14
9763,10215,21096,14
8235,17141,21096,1
8236,13969,21096,3
8017,11443,21096,1
8236,24882,21096,2
8962,10343,21097,1
8962,16871,21097,1
8017,10658,21097,1
8236,20657,21097,1
8017,10215,21097,1
10215,9763,21097,12
7577,9765,21097,3
10215,8215,21097,1
7577,2405,21097,1
8882,13572,21097,1
9765,7577,21097,1
7577,11443,21097,2
9763,10215,21097,12
8236,704,21097,1
8882,14046,21097,1
7577,10215,21097,2
11443,8017,21097,3
8215,4525,21097,1
8215,10139,21097,2
8274,3367,21097,2
7577,10658,21097,2
8017,11592,21098,2
8215,9341,21098,1
9763,10215,21098,14
10215,9763,21098,14
10658,7918,21098,1
8274,10658,21098,1
8274,10851,21098,1
8882,18276,21098,1
8882,18274,21098,1
11101,7706,21098,1
8882,2299,21098,1
10658,8274,21098,1
2538,7607,21098,1
8620,24033,21098,1
10658,7863,21098,1
8017,14455,21098,1
11101,8274,21098,1
8962,10343,21098,1
8274,2538,21098,1
10215,7863,21099,1
8962,10343,21099,1
10215,9763,21099,14
8017,10139,21099,1
2538,7706,21099,1
8274,3367,21099,1
2405,7751,21099,1
10215,9766,21099,1
9763,10215,21099,14
8235,734,21099,1
8017,14763,21099,1
8882,2299,21099,1
8620,24033,21099,2
9766,9765,21099,1
7706,11443,21099,1
8235,2405,21099,1
8215,4525,21099,2
9766,10215,21099,1
8274,3358,21099,1
8017,11443,21099,1
8620,9814,21099,1
8235,18521,21099,1
8882,2299,21100,1
8620,13513,21100,1
2405,7863,21100,1
8235,18521,21100,1
10215,8117,21100,1
2405,8236,21100,1
10215,7706,21100,1
10139,8017,21100,2
8274,12412,21100,1
10215,9763,21100,12
8117,10215,21100,1
2538,7607,21100,1
2405,7751,21100,1
8882,15591,21100,1
9763,10215,21100,12
8882,14046,21101,1
9763,9764,21101,1
2538,7765,21101,2
8620,18528,21101,1
9764,9763,21101,1
8215,4525,21101,1
8215,12453,21101,1
10851,7765,21101,1
8236,13969,21101,1
9763,10215,21101,14
8882,18377,21101,1
10851,8017,21101,1
10851,8274,21101,1
10215,9763,21101,15
8962,19479,21101,1
8962,19480,21101,1
8236,1791,21102,1
11443,7897,21102,3
8620,24033,21102,1
8236,15601,21102,1
8017,10139,21102,1
8620,15601,21102,1
8236,2264,21102,1
2538,8274,21102,1
2538,7607,21102,1
10215,9763,21102,14
8882,11773,21102,1
8882,18139,21102,1
9763,10215,21102,14
7897,11443,21102,1
11443,7897,21103,16
8236,11628,21103,1
8236,22652,21103,1
10658,8017,21103,1
8620,21158,21103,1
10215,7607,21103,2
7706,10215,21103,1
8620,15613,21103,1
11443,8017,21103,1
10215,7765,21103,1
10215,9763,21103,12
10215,8236,21103,1
10215,8235,21103,1
10215,8017,21103,1
10658,8274,21103,1
7607,11394,21103,1
7897,11443,21103,2
8882,18441,21103,1
8215,17885,21103,1
11394,8235,21103,1
11394,7765,21103,1
7577,11394,21103,1
7918,10215,21103,1
7918,10658,21103,1
10215,7897,21103,1
9763,10215,21103,12
7607,10215,21104,1
8882,18441,21104,1
8235,3371,21104,1
7765,11394,21104,1
8274,21359,21104,2
7607,2405,21104,1
8274,16829,21104,1
9763,10215,21104,14
7706,10215,21104,1
2538,7607,21104,2
8235,18016,21104,1
10658,7897,21104,1
11443,7607,21104,1
7607,11101,21104,1
8882,2591,21104,1
7918,2405,21104,1
8882,2299,21104,1
7607,11443,21104,1
10851,7765,21104,1
10215,9763,21104,14
7765,10215,21104,2
7765,11237,21104,1
7607,11394,21104,1
10658,7918,21105,1
8236,17301,21105,1
9763,10215,21105,14
8236,22652,21105,1
7607,11394,21105,1
8620,3358,21105,1
10215,9763,21105,14
8215,17886,21105,1
8620,2680,21105,1
8017,14763,21105,1
8235,17084,21105,1
8620,18168,21105,1
8235,17898,21105,1
2538,7607,21105,1
2538,9763,21105,1
8620,3367,21105,1
8620,21158,21105,1
8274,3270,21105,1
8274,2405,21105,1
8215,17886,21106,2
9763,10215,21106,12
8620,23799,21106,1
8235,9466,21106,1
7706,10215,21106,1
8236,17301,21106,1
8236,14365,21106,1
8017,14763,21106,2
2538,7607,21106,2
8235,17898,21106,1
8620,3358,21106,1
8274,3258,21106,1
10215,9763,21106,12
8235,24761,21106,1
8236,22652,21106,1
11101,7607,21106,1
8274,3270,21107,1
8274,3260,21107,1
10851,7751,21107,1
8117,10851,21107,1
8274,3035,21107,1
8017,15411,21107,1
2538,7607,21107,1
10215,9763,21107,14
8215,17886,21107,1
10215,9766,21107,1
9763,10215,21107,14
10851,8215,21107,1
10851,8236,21107,1
9766,10215,21107,1
8235,24277,21107,2
10139,7751,21107,1
8620,23799,21107,1
8236,22652,21107,2
10851,8117,21107,1
10851,8274,21107,1
10851,7607,21107,1
10851,7706,21107,1
10851,7918,21107,1
10139,7751,21108,1
9763,10215,21108,14
8235,14502,21108,2
8274,18458,21108,1
8620,11555,21108,1
8274,11953,21108,2
2538,8274,21108,1
7577,9766,21108,1
8620,3367,21108,1
8882,2934,21108,1
8017,10215,21108,1
10215,9763,21108,15
8017,2538,21108,1
8215,21378,21108,1
7577,9765,21109,1
8236,22652,21109,2
8274,12020,21109,1
2538,8235,21109,1
8274,11953,21109,2
9763,10215,21109,12
2538,8017,21109,1
10215,9763,21109,12
8620,16838,21109,1
8236,22652,21110,2
10658,8236,21110,1
8017,2061,21110,1
9763,10215,21110,14
8235,23681,21110,1
10215,9763,21110,14
7706,11394,21110,1
8620,16824,21110,1
7706,10851,21110,2
10215,9763,21111,14
8017,18599,21111,2
8215,10851,21111,1
8017,2061,21111,1
9763,9764,21111,1
9764,9763,21111,1
8620,23799,21111,2
9763,10215,21111,14
8236,22652,21111,1
8235,9670,21111,2
8620,23799,21112,1
9765,9766,21112,1
9763,10215,21112,12
10215,9766,21112,1
10215,9763,21112,12
8620,16838,21112,1
8620,16849,21112,1
9766,10215,21112,1
7706,10851,21112,2
8620,18394,21113,1
8882,13607,21113,2
10215,9763,21113,14
8236,22652,21113,2
8620,2066,21113,1
8235,24962,21113,2
8274,10139,21113,1
8620,11555,21113,1
8274,3335,21113,2
8215,21378,21113,1
9763,10215,21113,14
8017,15411,21113,1
11237,7897,21114,1
8235,2538,21114,1
11237,8215,21114,1
11237,8235,21114,2
11237,8236,21114,1
8235,1498,21114,1
11237,8274,21114,1
10215,9763,21114,14
8236,24904,21114,2
11237,7751,21114,1
11237,7765,21114,1
9763,10215,21114,14
8235,10215,21114,1
8017,14046,21114,1
8235,10851,21114,1
8620,17371,21114,1
8274,10851,21114,1
8235,11237,21114,1
8882,24295,21114,2
11237,7706,21115,1
8215,21378,21115,1
11237,8235,21115,1
8236,24904,21115,1
8274,3335,21115,1
11237,8017,21115,1
8620,2066,21115,2
7765,11237,21115,1
8235,24962,21115,1
10215,9763,21115,12
9763,10215,21115,12
10139,7751,21115,1
11394,8274,21116,1
11394,7765,21116,1
7918,2680,21116,1
9763,10215,21116,14
8235,9848,21116,2
10215,9763,21116,15
10139,8017,21116,1
10851,8235,21116,1
8236,10851,21116,1
8620,2066,21116,1
8274,3335,21116,1
10139,8274,21116,1
8017,14046,21116,1
8882,16824,21117,1
8235,11237,21117,2
10215,9763,21117,14
7751,2538,21117,1
11237,7751,21117,2
7918,14365,21117,1
11443,8117,21117,1
8274,3335,21117,1
11237,8017,21117,1
8017,11237,21117,1
8017,2538,21117,1
10139,7751,21117,1
8620,14502,21117,1
9763,10215,21117,14
7918,14763,21118,1
8274,4355,21118,1
8274,2260,21118,1
8017,14046,21118,1
8017,24008,21118,1
8274,20747,21118,1
10215,9763,21118,12
8017,14363,21118,1
7918,14369,21118,1
7751,10139,21118,2
9766,9765,21118,1
10139,9766,21118,1
9766,10139,21118,1
8882,16824,21118,1
9763,10215,21118,12
10139,7751,21118,1
8236,18005,21119,2
11443,7765,21119,1
9763,10215,21119,14
10851,7706,21119,1
8620,17371,21119,1
8620,20149,21119,1
8017,18623,21119,1
2538,7897,21119,2
11443,8274,21119,1
10215,9763,21119,14
8620,17368,21119,1
8274,22945,21119,1
11443,7706,21119,1
8215,21378,21119,1
8215,17336,21119,1
8882,15173,21119,1
8882,25368,21119,1
11443,8235,21119,1
11443,8117,21119,1
11443,8236,21119,1
8117,11443,21119,1
8882,16824,21119,1
10851,7918,21120,1
7918,14763,21120,1
8117,2538,21120,1
8236,16838,21120,1
10215,9763,21120,14
8017,14046,21120,2
2538,7918,21120,1
8882,25368,21120,1
2538,8117,21120,1
8215,17336,21120,2
2538,8215,21120,1
9763,10215,21120,14
10139,8274,21120,1
8017,14502,21120,1
8236,11443,21120,1
8017,17979,21120,1
8236,18005,21120,1
7918,2595,21120,1
7918,2299,21120,2
7918,2405,21120,1
10215,7751,21121,1
10215,8017,21121,1
10215,7706,21121,1
11443,8117,21121,2
10215,7918,21121,1
10658,7765,21121,1
8017,14502,21121,2
10215,7765,21121,1
10215,7897,21121,1
10658,7706,21121,1
8882,804,21121,1
10215,8274,21121,1
8017,17979,21121,2
8236,16838,21121,1
7751,2405,21121,1
8620,17368,21121,1
7765,10658,21121,1
8274,22945,21121,2
10215,8215,21121,1
7751,10215,21121,1
9763,9764,21121,1
7751,11394,21121,1
7751,11443,21121,1
9764,9763,21121,1
7751,11237,21121,1
10215,9763,21121,12
9763,10215,21121,12
10215,8235,21121,1
10139,8215,21121,1
8274,11443,21121,1
8215,17336,21121,1
11237,7897,21122,1
8236,16838,21122,1
11237,7607,21122,1
11237,7918,21122,1
7765,2405,21122,1
9763,10215,21122,14
8882,14032,21122,2
10215,9763,21122,14
11443,7607,21122,4
8235,2538,21122,1
11237,8215,21122,1
11237,8274,21122,1
11237,7706,21122,1
2405,8274,21122,1
8235,10139,21122,1
2405,7918,21122,1
7918,2595,21122,2
8235,10851,21122,1
2405,7751,21122,1
8620,15193,21122,2
8235,2405,21122,1
8017,17979,21122,1
8215,17336,21122,1
7607,11443,21122,1
11237,8235,21122,1
7765,11443,21122,1
11237,7751,21122,1
8235,11394,21122,1
8017,21570,21122,2
7765,2538,21122,1
8274,22945,21122,2
11237,8236,21122,1
8215,11101,21123,1
11101,8274,21123,1
11101,7751,21123,1
8215,21114,21123,1
9763,10215,21123,15
8274,2538,21123,1
8274,2405,21123,1
8882,2598,21123,1
8236,16838,21123,1
11101,7607,21123,1
11101,7897,21123,1
8620,20247,21123,1
7918,10139,21123,1
10215,9763,21123,16
8274,11394,21123,1
7751,10215,21123,1
11101,8215,21123,1
7577,9766,21123,1
8236,9904,21123,2
8274,10215,21123,1
11101,8236,21123,1
7751,11237,21123,1
11101,8017,21123,1
7751,10139,21123,1
2405,8235,21124,1
7918,11101,21124,1
8236,16838,21124,2
10851,8117,21124,1
11443,8215,21124,1
7918,2595,21124,1
8215,10215,21124,1
9763,10215,21124,11
2405,8274,21124,1
8620,14502,21124,1
10215,9763,21124,11
2538,7751,21125,1
9763,10215,21125,14
11394,8215,21125,1
11101,8117,21125,1
7897,2538,21125,1
8274,22945,21125,1
8215,10215,21125,1
11443,7706,21125,1
2538,8235,21125,1
8017,21570,21125,2
7897,11101,21125,2
7706,11394,21125,1
8274,11237,21125,1
7706,11237,21125,1
8274,11394,21125,1
11443,7897,21125,1
8215,11443,21125,1
7706,10215,21125,1
7577,9765,21125,1
11394,8235,21125,1
8215,21114,21125,2
7897,11443,21125,1
8620,2583,21125,2
10215,9763,21125,14
7918,13957,21126,2
8236,16838,21126,1
8215,17336,21126,1
8274,22945,21126,1
9763,10215,21126,14
10215,9763,21126,14
8017,21570,21126,1
7918,3358,21126,1
7918,2538,21126,2
11443,8117,21126,1
8235,9466,21126,1
8017,11101,21126,1
8017,14046,21127,1
8882,2598,21127,2
11101,8117,21127,1
7577,10851,21127,1
9763,10215,21127,12
8235,10215,21127,1
9765,7577,21127,1
8274,12099,21127,1
11443,8117,21127,1
8017,23895,21127,1
10215,9763,21127,12
8620,16736,21127,1
8017,21570,21128,1
9766,10139,21128,1
8620,11805,21128,1
11443,8117,21128,1
10139,9766,21128,1
10215,9763,21128,14
8882,2598,21128,1
10658,8236,21128,1
8236,16838,21128,1
8117,2538,21128,1
9763,10215,21128,14
7918,15358,21128,1
8235,11237,21128,1
8215,23895,21128,1
8215,17336,21128,3
8215,4677,21129,1
2538,7607,21129,1
8236,16838,21129,1
8017,15601,21129,1
8620,10393,21129,1
8215,9699,21129,1
8882,2598,21129,1
7897,2538,21129,1
10215,9763,21129,14
8274,1390,21129,1
